-5.979173680352163501e+03,-5.932671215136942919e+03,-6.011325064604287036e+03,-5.946906486184045207e+03,-5.976329558501311112e+03
-5.996339498671237379e+03,-5.939390275444195140e+03,-6.002315564829972573e+03,-5.963301296724821441e+03,-6.005289364626631141e+03
-6.015256660471437499e+03,-5.984701845940900967e+03,-6.011206166867166758e+03,-6.017089110065484419e+03,-6.018714627678855322e+03
-5.972336575673893094e+03,-6.017373536885832436e+03,-6.013835516904247925e+03,-6.012537895236629993e+03,-6.015590700702392496e+03
-5.970469107452314347e+03,-6.005310880999080837e+03,-6.005204676387831569e+03,-5.974034165112883784e+03,-5.978365952485240996e+03
-5.986201869723678101e+03,-6.007597060239466373e+03,-6.006243935499340296e+03,-6.001940530919178855e+03,-5.996620906958298292e+03
-6.004284575799014419e+03,-5.986262097396946047e+03,-6.004205770338245202e+03,-5.979594403748167679e+03,-5.989708223247900605e+03
-5.980053777522407472e+03,-5.945373662377009168e+03,-6.003896745573729277e+03,-6.000939744376752060e+03,-5.999268436843995005e+03
-5.937868333692007582e+03,-5.981338236303286976e+03,-6.004236415735824266e+03,-5.987336748229092336e+03,-5.981651724619296147e+03
-5.972635724437292083e+03,-5.976068267142807599e+03,-6.004564003207662608e+03,-5.955014572229469195e+03,-5.997919876264611958e+03
-6.003949020917265443e+03,-6.003394449937128229e+03,-5.976188325647613965e+03,-6.004664134123537224e+03,-6.001174052157381084e+03
-5.992930581014428753e+03,-5.999166494861885440e+03,-6.007267883980995975e+03,-6.000636824624321889e+03,-5.953404241421318147e+03
-6.002134728732868098e+03,-6.010793586454004981e+03,-5.929254407543223351e+03,-6.009647759965620935e+03,-6.010722258583409712e+03
-6.005674922347359825e+03,-5.974138790101394989e+03,-6.005770192987576593e+03,-6.003353766578482464e+03,-5.999385063117137179e+03
-5.957552975896978751e+03,-5.990005477301805513e+03,-6.006649604627658846e+03,-5.990184401757695014e+03,-5.999675204430939630e+03
-6.004368255384120857e+03,-6.006335817677056184e+03,-6.003740950494422577e+03,-5.996601503735379083e+03,-5.974154417958197882e+03
-6.005869059751159512e+03,-6.005913702933641616e+03,-6.000747839772258885e+03,-5.983208831217780244e+03,-6.004038073703413829e+03
-5.997204969758051448e+03,-5.998612352758791531e+03,-6.005511950136889936e+03,-5.961039084375806851e+03,-5.997584215130074881e+03
-5.990650304537848569e+03,-6.002876578117226018e+03,-5.990288680889440002e+03,-6.006288186071411474e+03,-6.001835711686289869e+03
-6.006080851035570959e+03,-5.975074247681943234e+03,-5.988609557362360647e+03,-6.005058422512374818e+03,-5.985587373761954950e+03
-5.989252571622550022e+03,-5.988830094831952010e+03,-6.001355213986214949e+03,-5.986183355857559945e+03,-6.004668575259216595e+03
-5.981800366287556244e+03,-5.976096169565629680e+03,-5.972960844322486082e+03,-5.941372988118062494e+03,-5.991554924083233345e+03
-5.990141714242607122e+03,-5.936749796825490193e+03,-6.003769191586936358e+03,-5.999072615408847923e+03,-5.929343571555480594e+03
-5.991363707314245403e+03,-6.006139508342603222e+03,-5.958006258951994823e+03,-6.002958913693146314e+03,-5.932128493580559734e+03
-6.004620833708089776e+03,-5.991556691267353017e+03,-5.961119594739633612e+03,-6.008645721666835016e+03,-6.004758818552945741e+03
-6.000561118924582843e+03,-5.947196000023570377e+03,-5.953909336714452365e+03,-6.009377216373512056e+03,-6.004755170930468012e+03
-6.006977977811126038e+03,-5.971925509231019532e+03,-5.978187805089110043e+03,-5.981682760781055549e+03,-6.001522366877732566e+03
-5.986428611216775607e+03,-5.999367588084394811e+03,-5.980144018330523977e+03,-6.002720119534671539e+03,-5.954256790616491344e+03
-5.985781542070442811e+03,-6.007921293574880110e+03,-6.007007009965833277e+03,-5.989990360548137687e+03,-5.949710286457906477e+03
-6.002970192291453714e+03,-5.999283225357859919e+03,-5.998691348536973237e+03,-5.998303092695859959e+03,-6.002452577314397786e+03
-5.998314391473337309e+03,-5.998583699307964707e+03,-6.002843286972667556e+03,-5.990950141122411878e+03,-5.998258518548485881e+03
-6.002956275578580971e+03,-5.938933497135411017e+03,-6.002833220524436911e+03,-6.002903391422289133e+03,-5.999612993205111707e+03
-6.000803055315314850e+03,-5.998845668343452417e+03,-5.999986486969453836e+03,-5.965251080575443666e+03,-5.998733486756578714e+03
-6.000034241055355778e+03,-5.943771632691931700e+03,-5.982360150165724917e+03,-5.966522898515696397e+03,-5.938669342646036057e+03
-5.997054227265188274e+03,-5.987541024155293599e+03,-5.952070451677198434e+03,-5.987655988853248346e+03,-5.959781667009643570e+03
-5.967857533503949526e+03,-5.989461433766817208e+03,-6.003190426948043751e+03,-6.000370605868374696e+03,-5.988048899778863415e+03
-6.001522181618274772e+03,-5.939745404217581381e+03,-5.999644497668967233e+03,-5.990135302483889973e+03,-6.002575997860418283e+03
-6.003353827703176648e+03,-5.997311136360163800e+03,-5.999737230242128135e+03,-5.977285825220693368e+03,-5.971393692376281251e+03
-5.993008015651997994e+03,-6.005151885778148426e+03,-5.985391947156807873e+03,-6.002972310387296602e+03,-6.000051780412119115e+03
-6.001698770014394540e+03,-6.004309522264782572e+03,-5.978791246011591284e+03,-5.951018313426495297e+03,-6.001437223517510574e+03
-6.005535527371743228e+03,-5.987042103544197744e+03,-6.000398243098490639e+03,-5.999519950802059611e+03,-6.002516048058314482e+03
-6.009866601732908748e+03,-5.971626599143259227e+03,-5.988102858553407714e+03,-6.015944214412942529e+03,-6.013038087423657998e+03
-5.995880537806660868e+03,-5.997283567085745744e+03,-6.008868920162320137e+03,-6.002275530852377415e+03,-6.001990650070714764e+03
-6.007848083379329182e+03,-6.015260919930413365e+03,-5.952209078565007076e+03,-6.015668654392939061e+03,-6.013124173615709879e+03
-6.008182596017781179e+03,-5.935670990194659680e+03,-5.999202741721499478e+03,-6.003653388384322170e+03,-5.942845066397916526e+03
-6.001837927985005081e+03,-5.996281526524748188e+03,-6.005407406498503406e+03,-5.991491019440349191e+03,-5.995310004020691849e+03
-5.970509142909024376e+03,-6.003281687770155258e+03,-5.992520692740334198e+03,-5.990950943063246086e+03,-6.005160365828487556e+03
-5.994557547582546249e+03,-5.983111385266412981e+03,-5.957831198062660405e+03,-6.005417612460849341e+03,-5.982758190398977604e+03
-6.006451393592869863e+03,-5.964878497298312141e+03,-6.007140923392027617e+03,-6.001102809941861778e+03,-6.007725968205777463e+03
-6.007129378387122415e+03,-5.981763902581180446e+03,-6.002285333745065145e+03,-6.005036880972969811e+03,-5.999351560547016561e+03
-5.995538004329195246e+03,-5.934281525942264125e+03,-5.956942186116939411e+03,-6.016130933874403127e+03,-5.939146537465043366e+03
-6.008879174639703706e+03,-6.012806588589097373e+03,-5.993862968113739043e+03,-6.012898703647777438e+03,-6.006684001461369917e+03
-5.970385076172417030e+03,-6.017938425068627112e+03,-6.016170425710501149e+03,-6.016722033701371402e+03,-6.014432364603970200e+03
-5.998854298570717219e+03,-5.933512646788440179e+03,-6.005845262469898444e+03,-5.985947517322318163e+03,-5.944326111659116577e+03
-6.005869318969373126e+03,-5.981539995931496378e+03,-5.925721923220728058e+03,-5.994722011976991780e+03,-6.001312298239849042e+03
-6.003885854784341063e+03,-6.000864474076952320e+03,-5.977750842142559122e+03,-6.006534833585028537e+03,-5.998997293040796649e+03
-5.942190962141146883e+03,-6.019345385663677007e+03,-6.008244779960135929e+03,-5.973951185837155208e+03,-6.020362601959495805e+03
-5.949907686182414182e+03,-6.021107651738333516e+03,-5.984035891664098017e+03,-5.958689084710320458e+03,-5.972153128327918239e+03
-6.019992550941766240e+03,-6.016113505280809477e+03,-6.020437749964534305e+03,-6.015673360598972067e+03,-6.021100234316079877e+03
-6.030602906592190266e+03,-6.030734011694556102e+03,-6.029541453704936430e+03,-6.025736902798060328e+03,-5.988316597276600078e+03
-6.008587313071358949e+03,-6.008482795154675841e+03,-6.027520050856750458e+03,-6.009927387214498594e+03,-6.021201239378191531e+03
-6.026407983797369525e+03,-6.009758954636054114e+03,-6.022618379728402942e+03,-6.012910034278873354e+03,-5.985014639595989138e+03
-5.976306859773816541e+03,-5.999748614749405533e+03,-6.000293459464795887e+03,-6.002779286453849636e+03,-6.009166482057888061e+03
-5.973831080223317258e+03,-6.005506923528970219e+03,-5.942787793422699906e+03,-6.006509245621622540e+03,-6.005870473376242444e+03
-6.022583047907333821e+03,-5.992356247055227868e+03,-6.002689203358720988e+03,-6.014262493722606450e+03,-5.981038794813794084e+03
-6.019554958318360150e+03,-5.999930573281832039e+03,-6.016808612851891667e+03,-6.003293821627274156e+03,-5.993535929305246100e+03
-6.020911869345931336e+03,-6.009245361743494868e+03,-6.019341063333908096e+03,-5.979468552037142217e+03,-6.033266237898729742e+03
-6.033030664051650092e+03,-6.029616401806473732e+03,-6.033466340148355812e+03,-5.994490129040321335e+03,-6.011607474839780480e+03
-6.022291628831531852e+03,-6.025043391239130870e+03,-5.972417037304956466e+03,-6.018908658905886114e+03,-6.013848984194686636e+03
-6.022371241832850501e+03,-6.017795291019370779e+03,-6.011555763177806512e+03,-6.032157191756879911e+03,-6.021562061784556136e+03
-6.023084121605847031e+03,-6.029980663990136236e+03,-6.027540175306145102e+03,-6.003954713850049302e+03,-5.934786288512405008e+03
-6.028315881851594895e+03,-6.023079343600198627e+03,-6.028493116259574890e+03,-6.042742776607163250e+03,-6.011707824625540525e+03
-6.025971080137882382e+03,-6.021148303945548832e+03,-5.994107575004920363e+03,-6.029573614005465060e+03,-6.033812947795726359e+03
-6.045677540040109307e+03,-5.943819990436313674e+03,-6.021506580742541701e+03,-5.992739004727918655e+03,-6.045913920844905078e+03
-5.936535944158444181e+03,-6.030830596098210663e+03,-5.984857630488229915e+03,-6.030792363837826997e+03,-5.956099153827643022e+03
-5.981349307124502957e+03,-5.996497874270193279e+03,-6.022712651385227218e+03,-6.032341230003396049e+03,-6.007653572320705280e+03
-6.023806160107953474e+03,-6.027850570007925853e+03,-5.992039437750121579e+03,-6.022676063350168988e+03,-5.994199252920225263e+03
-5.989516781755723059e+03,-5.958675420753308572e+03,-6.005351508175022900e+03,-6.015727922342834063e+03,-5.977229363261372782e+03
-5.962387165008811280e+03,-5.972139695613528602e+03,-6.008211890431120992e+03,-5.985151987952762283e+03,-5.992023154296446592e+03
-6.019038206104538403e+03,-6.009553285739035346e+03,-6.009350071628578007e+03,-5.989988760628504679e+03,-5.970445710400119424e+03
-6.014060970447491854e+03,-6.006930806609801948e+03,-6.012556901478674263e+03,-5.998924549324437976e+03,-5.971399218005361035e+03
-5.983439045647159219e+03,-6.026210893151117489e+03,-5.953902021134039387e+03,-6.032217275589937344e+03,-5.993077572139212862e+03
-6.013038342185784131e+03,-5.987232751601375639e+03,-6.014265593811403960e+03,-6.007706069067353383e+03,-6.025907049599802122e+03
-6.019854013550095260e+03,-6.022365627827472053e+03,-6.022057259165099822e+03,-5.975192342842463404e+03,-5.980370077828760259e+03
-6.011805407642968930e+03,-5.988067200117977336e+03,-6.021366067521972582e+03,-6.000998657388496213e+03,-5.999029947242699564e+03
-5.952395515209296718e+03,-6.011464573227334768e+03,-5.982242080305120908e+03,-6.022437509544193745e+03,-6.018277573802508414e+03
-6.012712517709296662e+03,-5.994795784196583554e+03,-5.949568040893180296e+03,-5.961395822135382332e+03,-6.004690314991981722e+03
-6.002317639944376424e+03,-6.010410250829765573e+03,-6.013831683822441846e+03,-6.014590208203357179e+03,-5.946277224922960158e+03
-5.995887465302948840e+03,-5.997927588197635487e+03,-5.966754880529479124e+03,-5.988421829226950649e+03,-5.982674895435804501e+03
-5.995371964151825523e+03,-6.001604580844315933e+03,-5.977838425452995580e+03,-5.995683753996592714e+03,-6.003469506150344387e+03
-5.994132118895999156e+03,-6.006711841033684323e+03,-5.984143187733920058e+03,-5.988859899117815075e+03,-6.001332925499911653e+03
-6.003528908073611092e+03,-5.947531924761773553e+03,-5.992694215373456245e+03,-5.995262692462769337e+03,-6.004790367306297412e+03
-6.015826648856746033e+03,-6.015240330601227470e+03,-5.984986196904908866e+03,-6.005178489266661927e+03,-6.008355607111239806e+03
-6.000250605372013524e+03,-5.983667809732374735e+03,-6.012926643735845573e+03,-6.010517669085646048e+03,-5.963470510591752827e+03
-6.013082332123653032e+03,-5.984945488511351869e+03,-5.953903006321052089e+03,-6.002808668755460531e+03,-6.009912077866261825e+03
-6.024236046046018600e+03,-5.961873335982440040e+03,-6.028034905117237940e+03,-6.004637696490623057e+03,-6.024346568749751896e+03
