3.757479918822646141e+03,6.060944356471300125e+03,3.246042145788669586e+01,9.895822375655174255e+03,2.632152862668037415e+03
8.120706548392772675e+03,3.196306172147393227e+03,3.579406931400299072e+02,1.360875810980796814e+03,4.538961204379796982e+03
4.041467361450195312e+02,3.644833297520875931e+03,9.154525793910026550e+03,3.889565567672252655e+01,9.217029542326927185e+03
2.123204817622900009e+01,1.077088997864723206e+04,1.365552474483847618e+02,9.802398160099983215e+03,9.365043677330017090e+03
1.203641999945044518e+03,4.639706802695989609e+03,1.059227914834022522e+04,9.395159586906433105e+03,2.628090088903903961e+03
4.959476911872625351e+02,1.480715378917753696e+03,6.983468760311603546e+03,2.749879250377416611e+02,5.822110268950462341e+03
1.293980659842491150e+02,9.252438377976417542e+03,8.193297706544399261e+03,6.395196812525391579e+02,3.361288312077522278e+01
8.483418990612030029e+03,7.154111171066761017e+02,7.278313736617565155e+01,6.235809750378131866e+03,1.246805932857096195e+03
9.023093491792678833e+01,1.598592341244220734e+03,9.211515061974525452e+03,6.780947795867919922e+03,9.411281819939613342e+02
7.480862265825271606e+03,3.279180511087179184e+01,9.477315417885780334e+03,2.867381901592016220e+02,2.914264763891696930e+01
8.188886725902557373e+01,4.119529169380664825e+03,1.341189062744379044e+02,4.514190111950039864e+03,1.410725818671286106e+03
5.564858956277370453e+03,1.023160791099071503e+04,3.043321778163313866e+03,1.645981597840785980e+03,7.370493952035903931e+02
7.383117757141590118e+02,1.835177086293697357e+01,9.500517261028289795e+03,1.035640778553485870e+04,1.018475268733501434e+04
1.327439251929521561e+03,1.446281049847602844e+03,9.152808928132057190e+03,3.720698393881320953e+01,2.936429715901613235e+03
9.830189578294754028e+03,2.583466984331607819e+02,6.362297104299068451e+01,7.491662604033946991e+03,6.709810520917177200e+03
8.728329815506935120e+03,4.339420606225728989e+03,3.651472606420516968e+03,6.188461788326501846e+03,2.356309737712144852e+02
6.989295729875564575e+03,4.755303344130516052e+01,8.896293962001800537e+03,2.606207315623760223e+02,6.858529709160327911e+03
5.414007573753595352e+03,8.589539286494255066e+01,4.807042764991521835e+03,5.004440137743949890e+01,5.318556401848793030e+03
8.010909773290157318e+03,4.621954726159572601e+03,8.044812889814376831e+03,6.211409515202045441e+03,5.515434378027915955e+03
8.616969497084617615e+03,9.210496478915214539e+03,4.837749368101358414e+02,2.719516290560364723e+03,1.000002108663320541e+02
2.588822887837886810e+01,1.049484667301177979e+04,1.005976514220237732e+03,3.491415233165025711e+02,8.745135322034358978e+03
4.569506167352199554e+03,4.454569515943527222e+03,2.326336456090211868e+03,5.496330047249794006e+03,1.017343366158008575e+04
1.500387399911880493e+03,2.211576502621173859e+02,1.865745032131671906e+02,8.531648594379425049e+03,5.111403134375810623e+03
3.046588590204715729e+03,1.082876593232154846e+04,7.722844863414764404e+03,7.254694107472896576e+03,1.145907437130808830e+03
